Reactions,Min Solutions,Max Solutions,Solution Biomass
ALATA_D2,0.0,111.3955555555554,0.8769972144269761
SHCHD2,0.0,0.00019516917877646051,0.8769972144269761
CPPPGO,0.0,1.3009302325581318,0.8769972144269761
GTHOr,0.0,1000.0,0.8769972144269761
DHORD5,0.0,15.67152317880864,0.8769972144269761
GLYCTO2,0.0,120.00000000000472,0.8769972144269761
GLYCTO3,0.0,120.00000000000419,0.8769972144269761
GLYCTO4,0.0,120.00000000000459,0.8769972144269761
PFK_3,0.0,238.1400000000123,0.8769972144269761
TRPS2,0.0,103.2560000000053,0.8769972144269761
G3PD5,0.0,120.00000000000351,0.8769972144269761
EX_acgam_e,0.0,-1.0912757191639688e-28,0.8769972144269761
EX_cellb_e,0.0,0.0,0.8769972144269761
EX_chol_e,0.0,0.0,0.8769972144269761
LEUTAi,0.0,7.513617021276928,0.8769972144269761
SHK3Dr,0.0,1000.0,0.8769972144269761
G5SD,0.0,167.09333333334655,0.8769972144269761
ALATA_L2,0.0,111.39555555556588,0.8769972144269761
MAN6PI,0.0,1000.0,0.8769972144269761
APRAUR,-8.144492702658025e-32,2.699828864803209,0.8769972144269761
DB4PS,0.0,5.399657729606398,0.8769972144269761
RBFK,0.0,228.14000000000064,0.8769972144269761
ACP1_FMN,0.0,228.1399999999979,0.8769972144269761
RBFSb,0.0,2.699828864803196,0.8769972144269761
EX_pi_e,0.0,1000.0,0.8769972144269761
EX_h_e,0.0,1000.0,0.8769972144269761
DMATT,-6.750159787558158e-31,0.00024380522561069935,0.8769972144269761
GRTT,-6.750159787558159e-31,0.00024380522561069835,0.8769972144269761
UPP3S,0.0,1.300930232558138,0.8769972144269761
UPPDC1,0.0,1.3009302325581389,0.8769972144269761
TMDPP,0.0,1000.0,0.8769972144269761
EX_ade_e,0.0,10.333624454148305,0.8769972144269761
EX_4abut_e,0.0,11.913180873180764,0.8769972144269761
EX_ac_e,0.0,28.79517587939673,0.8769972144269761
EX_akg_e,0.0,12.762227171492135,0.8769972144269761
EX_ala__L_e,0.0,19.85962264150923,0.8769972144269761
EX_arg__L_e,0.0,8.274285714285641,0.8769972144269761
EX_asp__L_e,0.0,17.97517241379285,0.8769972144269761
EX_cytd_e,0.0,6.130569948186534,0.8769972144269761
EX_dcyt_e,0.0,0.0,0.8769972144269761
EX_fum_e,0.0,18.48156862745098,0.8769972144269761
EX_glu__L_e,0.0,11.814927835051561,0.8769972144269761
EX_gua_e,0.0,10.707692307692446,0.8769972144269761
HCO3E,5.689244902943587e-15,1000.0,0.8769972144269761
IMPC,0.0,1000.0,0.8769972144269761
IMPD,0.0,100.25599999999868,0.8769972144269761
ECOAH4,0.0,1000.0,0.8769972144269761
GLUTRS,0.0,10.407441860465049,0.8769972144269761
TMPPP,0.0,0.00019557037881721742,0.8769972144269761
URIK1,0.0,228.13999999999686,0.8769972144269761
URIK2,0.0,228.13999999999697,0.8769972144269761
CYTDK1,0.0,228.13999999999663,0.8769972144269761
CYTDK2,0.0,228.1399999999974,0.8769972144269761
XPPT,0.0,114.06999999999816,0.8769972144269761
HXPRT,0.0,114.06999999999971,0.8769972144269761
NDPK5,0.0,1000.0,0.8769972144269761
DHORTS,0.0,1000.0,0.8769972144269761
OMPDC,1.4222976123503717e-30,15.671523178807906,0.8769972144269761
CS,0.0,248.14000000000306,0.8769972144269761
ICDHyr,0.0,1000.0,0.8769972144269761
ACALD,0.0,1000.0,0.8769972144269761
ACS,0.0,228.14000000000354,0.8769972144269761
PPA,-6.83708893390394e-16,228.13999999999783,0.8769972144269761
PPCK,0.0,228.13999999999083,0.8769972144269761
ME1,0.0,132.8199999999965,0.8769972144269761
ALAR,0.0,1000.0,0.8769972144269761
ALATA_L,0.0,1000.0,0.8769972144269761
XYLK,0.0,0.0,0.8769972144269761
RBK,0.0,228.13999999998504,0.8769972144269761
GLYK,0.0,228.14000000000476,0.8769972144269761
PPM,0.0,1000.0,0.8769972144269761
ASPTA,0.0,999.9999999999998,0.8769972144269761
FBP,0.0,228.1399999999929,0.8769972144269761
GLGC,0.0,228.1399999999945,0.8769972144269761
PYK,0.0,245.63999999999334,0.8769972144269761
A5PISO,1.1935598037729321e-31,1000.0,0.8769972144269761
EX_met__L_e,0.0,5.909447415329774,0.8769972144269761
EX_metsox_S__L_e,0.0,0.0,0.8769972144269761
IPPMIb,0.0,1000.0,0.8769972144269761
ACHBS,0.0,7.24000000000003,0.8769972144269761
ACLS,0.0,9.929811320754705,0.8769972144269761
PSCVT,3.585829259490104e-17,1000.0,0.8769972144269761
ANS,0.0,5.412114771519728,0.8769972144269761
ANPRT,0.0,5.412114771519771,0.8769972144269761
CHORM,0.0,5.6354594594595735,0.8769972144269761
CHORS,0.0,5.635459459459535,0.8769972144269761
IGPS,0.0,5.412114771519763,0.8769972144269761
EX_crn_e,0.0,0.0,0.8769972144269761
EX_fe3_e,0.0,1000.0,0.8769972144269761
EX_glcn_e,0.0,10.077055214724087,0.8769972144269761
EX_gln__L_e,0.0,6.545111912899067e-31,0.8769972144269761
EX_glyc_e,0.0,15.636610169491746,0.8769972144269761
EX_man_e,0.0,0.0,0.8769972144269761
EX_mn2_e,0.0,1000.0,0.8769972144269761
EX_rib__D_e,0.0,-3.2587630009373076e-30,0.8769972144269761
EX_sbt__D_e,0.0,0.0,0.8769972144269761
ECOAH6,0.0,1000.0,0.8769972144269761
ENO,0.0,1000.0,0.8769972144269761
FBA,0.0,1000.0,0.8769972144269761
MGSA,0.0,81.87999999999977,0.8769972144269761
PPS,0.0,228.14000000000556,0.8769972144269761
PGI,0.0,1000.0,0.8769972144269761
PGK,0.0,1000.0,0.8769972144269761
EDA,0.0,85.21333333333348,0.8769972144269761
PGL,0.0,131.49000000000325,0.8769972144269761
RPE,0.0,1000.0,0.8769972144269761
TALA,0.0,1000.0,0.8769972144269761
TKT1,0.0,1000.0,0.8769972144269761
G6PDA,0.0,228.14000000000024,0.8769972144269761
ALCD2x,0.0,999.9999999999999,0.8769972144269761
ALDD2y,0.0,228.14000000000135,0.8769972144269761
RMI,0.0,1000.0,0.8769972144269761
EX_ura_e,0.0,15.671523178808709,0.8769972144269761
EX_val__L_e,0.0,9.929811320754803,0.8769972144269761
EX_xan_e,0.0,11.921410579345224,0.8769972144269761
FMNAT,-3.2007947977972406e-30,1.7686098654708529,0.8769972144269761
NADDP,0.0,114.07000000000048,0.8769972144269761
NMNAT,0.0,114.07000000000076,0.8769972144269761
HMPK1,0.0,0.0,0.8769972144269761
NDPK6,0.0,1000.0,0.8769972144269761
NDPK8,0.0,1000.0,0.8769972144269761
PYNP2r,0.0,1000.0,0.8769972144269761
DURIPP,0.0,1000.0,0.8769972144269761
PTRCTA,0.0,41.09128205128323,0.8769972144269761
CYSDS,0.0,73.75428571429038,0.8769972144269761
TRPAS2,0.0,1000.0,0.8769972144269761
NDP3,0.0,228.1400000000147,0.8769972144269761
CDPPH,0.0,228.14000000000743,0.8769972144269761
NDP7,0.0,228.14000000000829,0.8769972144269761
EX_co2_e,0.0,1000.0,0.8769972144269761
PMDPHT,0.0,2.6998288648032056,0.8769972144269761
ILETA,0.0,1000.0,0.8769972144269761
VALTA,0.0,1000.0,0.8769972144269761
ORPT,0.0,1000.0,0.8769972144269761
RBFSa,-3.2463828199602334e-31,5.399657729606381,0.8769972144269761
DHAD2,0.0,7.2399999999999824,0.8769972144269761
G1PP,0.0,228.1400000000006,0.8769972144269761
PFL,0.0,136.32999999999896,0.8769972144269761
FRD2,0.0,119.99999999999955,0.8769972144269761
FRD3,0.0,119.99999999999847,0.8769972144269761
POX,0.0,112.9600000000003,0.8769972144269761
PTAr,0.0,1000.0,0.8769972144269761
ACKr,0.0,1000.0,0.8769972144269761
EX_hxan_e,0.0,10.95555555555538,0.8769972144269761
EX_ile__L_e,0.0,7.2399999999999265,0.8769972144269761
EX_lac__L_e,0.0,17.375999999999244,0.8769972144269761
EX_leu__L_e,0.0,7.513617021276693,0.8769972144269761
EX_no3_e,0.0,0.0,0.8769972144269761
EX_orn_e,0.0,9.477818181818451,0.8769972144269761
EX_pro__L_e,0.0,10.019104477611737,0.8769972144269761
EX_pyr_e,0.0,23.056507936507217,0.8769972144269761
EX_succ_e,0.0,17.137454545459,0.8769972144269761
EX_thymd_e,0.0,5.053325015595764,0.8769972144269761
EX_tyr__L_e,0.0,5.6354594594594545,0.8769972144269761
MOAT,0.0,0.3968402154398574,0.8769972144269761
UDCPDPS,0.0,4.7330435401434175e-05,0.8769972144269761
USHD,0.0,0.396840215439856,0.8769972144269761
LPADSS,0.0,0.396840215439858,0.8769972144269761
TDSK,0.0,0.396840215439858,0.8769972144269761
EX_btn_e,0.0,0.0,0.8769972144269761
EX_ptrc_e,0.0,9.564770642201767,0.8769972144269761
EX_spmd_e,0.0,2.6829931972789147,0.8769972144269761
EX_thym_e,0.0,10.311111111111186,0.8769972144269761
EX_xtsn_e,0.0,5.757664233576621,0.8769972144269761
NTPP1,0.0,114.06999999999996,0.8769972144269761
NTPP2,0.0,114.0700000000002,0.8769972144269761
NTPTP1,0.0,49.36835820895484,0.8769972144269761
NTPTP2,0.0,76.04666666666495,0.8769972144269761
IPMD,0.0,7.513617021276561,0.8769972144269761
AIRC3,0.0,1000.0,0.8769972144269761
ADSL2r,0.0,1000.0,0.8769972144269761
EX_fe2_e,0.0,1000.0,0.8769972144269761
PUNP5,0.0,1000.0,0.8769972144269761
PUNP6,0.0,1000.0,0.8769972144269761
PUNP7,0.0,1000.0,0.8769972144269761
RNDR1,0.0,76.92279069767388,0.8769972144269761
RNDR3,0.0,49.36835820895577,0.8769972144269761
RNDR4,0.0,49.368358208955286,0.8769972144269761
TMDS,0.0,10.31111111111119,0.8769972144269761
TMDK1,0.0,228.1400000000023,0.8769972144269761
PPCDC,0.0,0.0005910961225286692,0.8769972144269761
FTHFD,0.0,228.14000000001153,0.8769972144269761
EX_glc__D_e,0.0,9.708085106383367,0.8769972144269761
EDD,0.0,85.21333333333484,0.8769972144269761
DHQTi,0.0,5.635459459459653,0.8769972144269761
PUNP1,0.0,1000.0,0.8769972144269761
PUNP2,0.0,1000.0,0.8769972144269761
PUNP3,0.0,1000.0,0.8769972144269761
LYSAM,0.0,1000.0,0.8769972144269761
DHAD1,0.0,9.929811320755135,0.8769972144269761
IPPMIa,0.0,1000.0,0.8769972144269761
EX_alltn_e,0.0,13.196962025316608,0.8769972144269761
G3PD7,0.0,120.00000000000026,0.8769972144269761
NADH9,0.0,120.00000000000018,0.8769972144269761
NADH10,0.0,120.00000000000011,0.8769972144269761
MDH,0.0,1000.0,0.8769972144269761
FUM,0.0,1000.0,0.8769972144269761
PYDXNK,0.0,228.13999999999896,0.8769972144269761
PYAM5PO,0.0,111.39555555555452,0.8769972144269761
OHPBAT,0.0,1000.0,0.8769972144269761
EX_dgsn_e,0.0,-1.8504561048264514e-28,0.8769972144269761
EX_arab__L_e,0.0,0.0,0.8769972144269761
EX_fru_e,0.0,0.0,0.8769972144269761
EX_gal_e,0.0,0.0,0.8769972144269761
EX_xyl__D_e,0.0,0.0,0.8769972144269761
EX_duri_e,0.0,-1.386900536883851e-32,0.8769972144269761
EX_for_e,0.0,102.25599999999771,0.8769972144269761
EX_gly_e,0.0,27.012173913046002,0.8769972144269761
EX_h2_e,0.0,0.0,0.8769972144269761
EX_lys__L_e,0.0,7.722666666666723,0.8769972144269761
EX_ser__L_e,0.0,20.625882352941254,0.8769972144269761
EX_thm_e,0.0,-1.5632770749908125e-30,0.8769972144269761
EX_trp__L_e,0.0,4.464905660377367,0.8769972144269761
GLUTRR,0.0,10.407441860465166,0.8769972144269761
GLCS1,0.0,228.1400000000016,0.8769972144269761
GLCP,0.0,228.14000000000354,0.8769972144269761
EX_din_e,0.0,-2.0944358121276962e-29,0.8769972144269761
EX_fmn_e,0.0,2.6998288648031936,0.8769972144269761
EX_gthox_e,0.0,-1.6679023267562986e-33,0.8769972144269761
HEMEOS,0.0,0.0,0.8769972144269761
ADMDC,0.0,2.6829931972789254,0.8769972144269761
AGMT,0.0,28.227783251231326,0.8769972144269761
ARGDC,0.0,28.22778325123146,0.8769972144269761
ARGSS,0.0,35.80571428571499,0.8769972144269761
AGPR,0.0,1000.0,0.8769972144269761
SPMS,0.0,2.6829931972786576,0.8769972144269761
G1SAT,0.0,1000.0,0.8769972144269761
KDOCT2,0.0,0.7936804308797842,0.8769972144269761
OAADC,0.0,132.81999999999996,0.8769972144269761
MNNH,0.0,0.0,0.8769972144269761
ALTRH,0.0,0.0,0.8769972144269761
GUI1,0.0,1000.0,0.8769972144269761
PGAMT,0.0,1000.0,0.8769972144269761
UAGDP,0.0,40.10078740157404,0.8769972144269761
UAGCVT,2.176805332292642e-31,20.05039370078726,0.8769972144269761
GLUR,0.0,1000.0,0.8769972144269761
UAG2E,0.0,1000.0,0.8769972144269761
EX_acald_e,0.0,23.501090909094597,0.8769972144269761
EX_melib_e,0.0,0.0,0.8769972144269761
MACPD,0.0,228.14000000000064,0.8769972144269761
DMQMT,8.074349270001161e-17,4.720453167379597e-30,0.8769972144269761
ICHORS_copy1,0.0,1000.0,0.8769972144269761
EX_sucr_e,0.0,0.0,0.8769972144269761
EX_tre_e,0.0,0.0,0.8769972144269761
EX_zn2_e,0.0,1000.0,0.8769972144269761
HACD5,0.0,1000.0,0.8769972144269761
DNMPPA,-4.71251006165942e-16,0.0005867111364511793,0.8769972144269761
HPPK2,-3.1431230711969037e-31,0.000586711136451691,0.8769972144269761
PTPATi,-2.773312254609037e-15,0.0005910961225233154,0.8769972144269761
HEX7,0.0,235.63999999999982,0.8769972144269761
DXPRIi,0.0,0.00209514634526605,0.8769972144269761
OPHBDC,0.0,0.00019557037881721615,0.8769972144269761
OHPHM,0.0,0.0,0.8769972144269761
GHMT2r,0.0,1000.0,0.8769972144269761
DHORD2,0.0,15.671523178805922,0.8769972144269761
ADK4,0.0,1000.0,0.8769972144269761
INSK,0.0,228.14000000000453,0.8769972144269761
ABTA,0.0,55.260689655174566,0.8769972144269761
SSALx,0.0,51.695483870969625,0.8769972144269761
ASPT,0.0,501.2800000000061,0.8769972144269761
SERD_L,0.0,103.25600000000242,0.8769972144269761
THRD,0.0,54.158961038962005,0.8769972144269761
HEX4,0.0,228.140000000008,0.8769972144269761
KARA1,0.0,1000.0,0.8769972144269761
KARA2,0.0,1000.0,0.8769972144269761
ACCOAC,0.0,228.14000000010583,0.8769972144269761
NADK,-8.064651321522324e-15,228.13999999999913,0.8769972144269761
ICHORS_copy2,0.0,1000.0,0.8769972144269761
SUCBZS,0.0,9.654340645652828e-32,0.8769972144269761
DHBD,0.0,1000.0,0.8769972144269761
ICHORT,0.0,5.111542321846966,0.8769972144269761
RBK_L1,0.0,0.0,0.8769972144269761
RBP4E,0.0,1000.0,0.8769972144269761
NTD2,0.0,228.14000000000473,0.8769972144269761
NTD4,0.0,228.14000000000303,0.8769972144269761
