Reactions,Min Solutions,Max Solutions,Solution Biomass
12DGR120tipp,0.0,1.10227638223094,0.0229917136057464
12DGR140tipp,0.0,1.09253948629752,0.0229917136057464
12DGR141tipp,0.0,1.10579049326759,0.0229917136057464
12DGR160tipp,0.0,1.09950746533932,0.0229917136057464
12DGR161tipp,0.0,1.10579049326759,0.0229917136057464
12DGR180tipp,0.0,1.09950746533931,0.0229917136057464
12DGR181tipp,0.0,1.10579049326759,0.0229917136057464
12PPDRtex,0.0,4.17445384632458,0.0229917136057464
12PPDRtex_reverse,0.0,4.17445384632458,0.0229917136057464
12PPDRtpp,0.0,1000.0,0.0229917136057464
12PPDRtpp_reverse,0.0,1000.0,0.0229917136057464
12PPDStex,0.0,4.17445384632458,0.0229917136057464
12PPDStex_reverse,0.0,4.17445384632457,0.0229917136057464
12PPDStpp,0.0,1000.0,0.0229917136057464
12PPDStpp_reverse,0.0,1000.0,0.0229917136057464
13PPDH2,0.0,154.84887084984,0.0229917136057464
13PPDH2_reverse,0.0,154.84887084984,0.0229917136057464
14GLUCANabcpp,0.0,0.0,0.0229917136057464
14GLUCANtexi,0.0,0.0,0.0229917136057464
23CAMPtex,0.0,2.81018498340819,0.0229917136057464
23CAMPtex_reverse,0.0,2.81018498340819,0.0229917136057464
23CCMPtex,0.0,0.900839556592745,0.0229917136057464
23CCMPtex_reverse,0.0,0.900839556592744,0.0229917136057464
23CGMPtex,0.0,0.988786080088655,0.0229917136057464
23CGMPtex_reverse,0.0,0.988786080088654,0.0229917136057464
23CUMPtex,0.0,2.03572901385351,0.0229917136057464
23CUMPtex_reverse,0.0,2.03572901385351,0.0229917136057464
23DAPPAt2pp,0.0,0.0,0.0229917136057464
23DAPPAtex,0.0,1.86079238350531,0.0229917136057464
23DAPPAtex_reverse,0.0,1.86079238350531,0.0229917136057464
23DOGULNt4pp,0.0,0.0,0.0229917136057464
23PDE2pp,0.0,0.0,0.0229917136057464
23PDE4pp,0.0,0.0,0.0229917136057464
23PDE7pp,0.0,0.0,0.0229917136057464
23PDE9pp,0.0,0.0,0.0229917136057464
26DAHtex,0.0,18.401304049318,0.0229917136057464
26DAHtex_reverse,0.0,18.401304049318,0.0229917136057464
2AGPA120tipp,0.0,0.216316260728809,0.0229917136057464
2AGPA140tipp,0.0,0.216173147023496,0.0229917136057464
2AGPA141tipp,0.0,0.217994975429097,0.0229917136057464
2AGPA160tipp,0.0,0.25169601044239,0.0229917136057464
2AGPA161tipp,0.0,0.225559926728737,0.0229917136057464
2AGPA180tipp,0.0,0.240367194094727,0.0229917136057464
2AGPA181tipp,0.0,0.221644132177741,0.0229917136057464
2AGPE120tipp,0.0,0.436226934664665,0.0229917136057464
2AGPE140tipp,0.0,0.416081880389174,0.0229917136057464
2AGPE141tipp,0.0,0.402972333839161,0.0229917136057464
2AGPE160tipp,0.0,0.418757413057131,0.0229917136057464
2AGPE161tipp,0.0,0.371707352093994,0.0229917136057464
2AGPE180tipp,0.0,0.439168732580298,0.0229917136057464
2AGPE181tipp,0.0,0.40297233383916,0.0229917136057464
2AGPEAT120,0.0,0.436226934664664,0.0229917136057464
2AGPEAT140,0.0,0.416081880389175,0.0229917136057464
2AGPEAT141,0.0,0.40297233383916,0.0229917136057464
2AGPEAT160,0.0,0.418757413057131,0.0229917136057464
2AGPEAT161,0.0,0.371707352093993,0.0229917136057464
2AGPEAT180,0.0,0.439168732580298,0.0229917136057464
2AGPEAT181,0.0,0.402972333839159,0.0229917136057464
2AGPG120tipp,0.0,0.372720173886993,0.0229917136057464
2AGPG140tipp,0.0,0.435324037094193,0.0229917136057464
2AGPG141tipp,0.0,0.392676038191251,0.0229917136057464
2AGPG160tipp,0.0,0.436936247970116,0.0229917136057464
2AGPG161tipp,0.0,0.373254014793638,0.0229917136057464
2AGPG180tipp,0.0,0.436936247970115,0.0229917136057464
2AGPG181tipp,0.0,0.390964597684069,0.0229917136057464
2AGPGAT120,0.0,0.372720173886994,0.0229917136057464
2AGPGAT140,0.0,0.435324037094196,0.0229917136057464
2AGPGAT141,0.0,0.39267603819125,0.0229917136057464
2AGPGAT160,0.0,0.436936247970116,0.0229917136057464
2AGPGAT161,0.0,0.373254014793638,0.0229917136057464
2AGPGAT180,0.0,0.436936247970116,0.0229917136057464
2AGPGAT181,0.0,0.390964597684068,0.0229917136057464
2DDARAA,0.0,58.0133127230727,0.0229917136057464
2DDARAA_reverse,0.0,58.0133127230727,0.0229917136057464
2DGLCptspp,0.0,0.0,0.0229917136057464
2DGLCtex,0.0,1000.0,0.0229917136057464
2DGLCtex_reverse,0.0,1000.0,0.0229917136057464
2DGULRGx,0.0,0.0,0.0229917136057464
2DGULRGy,0.0,0.0,0.0229917136057464
2DGULRx,0.0,0.0,0.0229917136057464
2DGULRy,0.0,0.0,0.0229917136057464
