Key,Value
ALATA_D2_b2551,3.8605541575146183
ALATA_D2_b0870,1.811057911349237
SHCHD2_b3368,3.372375586686515
CPPPGO_b2436,2.162026192417979
GTHOr_b3500,12.273416282586336
DHORD5_b0945,1.1372500273112747
GLYCTO2_b4468,3.7656150350423325
GLYCTO2_b2979,19.329085170932785
GLYCTO2_b4467,7.8416983933964435
GLYCTO3_b4468,1.8075725290995615
GLYCTO3_b2979,9.97599289675607
GLYCTO3_b4467,5.902940315227214
GLYCTO4_b4468,1.192112096323332
GLYCTO4_b2979,11.46713828535965
GLYCTO4_b4467,3.33804798816902
PFK_3_b3916,3.337924828168989
TRPS2_b1260,0.07824108140065918
TRPS2_b1261,1.559703973806236
G3PD5_b2242,31.97731942005904
G3PD5_b2243,6.58600683707174
G3PD5_b2241,23.787505461408777
G3PD5_b3426,39.68389088957201
EX_acgam_e_nan,
EX_cellb_e_nan,
EX_chol_e_nan,
LEUTAi_b3770,8.477932330476953
LEUTAi_b4054,5.9103939474335485
SHK3Dr_b3281,363.98416047259053
SHK3Dr_b1692,2.4395500273267166
G5SD_b0243,31.457540461748607
ALATA_L2_b0870,1.811057911349237
ALATA_L2_b2551,3.8605541575146183
MAN6PI_b1613,18.954773698296105
APRAUR_b0414,44.79877029330045
DB4PS_b3041,16.27717409352281
RBFK_b0025,1.9518923532230494
ACP1_FMN_b0446,3.994010447161964
ACP1_FMN_b3812,6.665476717535124
ACP1_FMN_b0844,3.48809493898221
RBFSb_b1662,0.3804374865529533
EX_pi_e_nan,
EX_h_e_nan,
DMATT_b0421,1.7251673709217488
GRTT_b0421,1.7251673709217488
UPP3S_b3804,4.47664981936127
UPPDC1_b3997,2.4364707471514175
TMDPP_b4382,21.829843721599822
EX_ade_e_nan,
EX_4abut_e_nan,
EX_ac_e_nan,
EX_akg_e_nan,
EX_ala__L_e_nan,
EX_arg__L_e_nan,
EX_asp__L_e_nan,
EX_cytd_e_nan,
EX_dcyt_e_nan,
EX_fum_e_nan,
EX_glu__L_e_nan,
EX_gua_e_nan,
HCO3E_b0126,1277777.7777777778
HCO3E_b0339,658.7060227243895
IMPC_b4006,3.369883797425582
IMPD_b2508,3.081159040650216
ECOAH4_b2341,4.233010799106918
ECOAH4_b3846,4.067324939972653
GLUTRS_b2400,2.0995401019648154
TMPPP_b3993,6.5451544054330455
URIK1_b2066,2.659471201570274
URIK2_b2066,2.659471201570274
CYTDK1_b2066,4.941299466993529
CYTDK2_b2066,0.8551121013292121
XPPT_b0238,91.07410178856301
HXPRT_b0238,54.632752631866616
HXPRT_b0125,0.7041361274635264
NDPK5_b0474,4.2619167211046705
NDPK5_b2518,26.377511019398895
DHORTS_b1062,2.0546629253006636
OMPDC_b1281,4.722290488091964
CS_b0720,36.5035294388
ICDHyr_b1136,127.10521491081093
ACALD_b0351,7.127918591363178
ACALD_b1241,4.919992905353091
ACS_b4069,3.6590269240735602
PPA_b2502,5.561575806637568
PPA_b2744,3.819963420288908
PPA_b4226,219.76505831082983
PPCK_b3403,6.072761216368571
ME1_b1479,77.9894141291143
ALAR_b1190,4.3401145993971735
ALAR_b4053,4.601977730358972
ALATA_L_b2290,2.468283249874708
ALATA_L_b2379,2.331814896782657
XYLK_b0063,21.071850476391003
XYLK_b3564,247.1753788045924
RBK_b3752,6.1814669118146215
GLYK_b3926,18.06233915766269
PPM_b4383,22.24425883260337
ASPTA_b0928,13.087595955434256
ASPTA_b4054,4.144146322066644
FBP_b2930,5.880138698028287
FBP_b4232,10.68754981044791
FBP_b3925,5.709229037953385
FBP_b3697,4.519927234702366
GLGC_b3430,8.89041250734763
PYK_b1854,5.479828680900604
PYK_b1676,4.686577952188142
A5PISO_b3197,9.084020965478715
A5PISO_b2708,12.521950607939507
EX_met__L_e_nan,
EX_metsox_S__L_e_nan,
IPPMIb_b0071,13.81048632862284
IPPMIb_b0072,5.751840287928781
ACHBS_b3670,10.025459068734126
ACHBS_b3671,9.57661157607596
ACHBS_b0077,9.173009204007602
ACHBS_b0078,21.784849299731555
ACLS_b0077,9.173009204007602
ACLS_b0078,21.784849299731555
ACLS_b3670,10.025459068734126
ACLS_b3671,9.57661157607596
PSCVT_b0908,63.88103158975948
ANS_b1263,5.013141312755225
ANS_b1264,4.779152492994606
ANPRT_b1263,5.9733825014924875
CHORM_b2599,9.680925309101362
CHORM_b2600,8.63686226983273
