Reactions,Min Solutions,Max Solutions,Solution Biomass
12DGR120tipp,0.0,41.3461343891165,0.82276159531271
12DGR140tipp,0.0,37.7064871107857,0.82276159531271
12DGR141tipp,0.0,42.8199692227808,0.82276159531271
12DGR160tipp,0.0,40.248343586517,0.82276159531271
12DGR161tipp,0.0,42.8199692227808,0.82276159531271
12DGR180tipp,0.0,40.2483435865169,0.82276159531271
12DGR181tipp,0.0,42.8199692227808,0.82276159531271
12PPDRtex,0.0,160.742185465592,0.82276159531271
12PPDRtex_reverse,0.0,160.742185465592,0.82276159531271
12PPDRtpp,0.0,1000.0,0.82276159531271
12PPDRtpp_reverse,0.0,1000.0,0.82276159531271
12PPDStex,0.0,160.742185465592,0.82276159531271
12PPDStex_reverse,0.0,160.742185465592,0.82276159531271
12PPDStpp,0.0,1000.0,0.82276159531271
12PPDStpp_reverse,0.0,1000.0,0.82276159531271
13PPDH2,0.0,671.533097776074,0.82276159531271
13PPDH2_reverse,0.0,671.533097776074,0.82276159531271
14GLUCANabcpp,0.0,0.0,0.82276159531271
14GLUCANtexi,0.0,0.0,0.82276159531271
23CAMPtex,0.0,104.75495549744,0.82276159531271
23CAMPtex_reverse,0.0,104.75495549744,0.82276159531271
23CCMPtex,0.0,43.3508584226166,0.82276159531271
23CCMPtex_reverse,0.0,43.3508584226166,0.82276159531271
23CGMPtex,0.0,46.2823988294941,0.82276159531271
23CGMPtex_reverse,0.0,46.2823988294941,0.82276159531271
23CUMPtex,0.0,85.2214367234659,0.82276159531271
23CUMPtex_reverse,0.0,85.2214367234659,0.82276159531271
23DAPPAt2pp,0.0,0.0,0.82276159531271
23DAPPAtex,0.0,77.0802735977356,0.82276159531271
23DAPPAtex_reverse,0.0,77.0802735977356,0.82276159531271
23DOGULNt4pp,0.0,0.0,0.82276159531271
23PDE2pp,0.0,0.0,0.82276159531271
23PDE4pp,0.0,0.0,0.82276159531271
23PDE7pp,0.0,0.0,0.82276159531271
23PDE9pp,0.0,0.0,0.82276159531271
26DAHtex,0.0,571.87354961691,0.82276159531271
26DAHtex_reverse,0.0,571.87354961691,0.82276159531271
2AGPA120tipp,0.0,7.11015785263107,0.82276159531271
2AGPA140tipp,0.0,7.06576183864075,0.82276159531271
2AGPA141tipp,0.0,7.67078722828961,0.82276159531271
2AGPA160tipp,0.0,12.0860463208918,0.82276159531271
2AGPA161tipp,0.0,11.6358655054988,0.82276159531271
2AGPA180tipp,0.0,7.30945762720315,0.82276159531271
2AGPA181tipp,0.0,11.6358655054988,0.82276159531271
2AGPE120tipp,0.0,11.2575521527495,0.82276159531271
2AGPE140tipp,0.0,8.27289692940483,0.82276159531271
2AGPE141tipp,0.0,6.97093645088887,0.82276159531271
2AGPE160tipp,0.0,8.58791067652635,0.82276159531271
2AGPE161tipp,0.0,6.39516978180807,0.82276159531271
2AGPE180tipp,0.0,11.848990806431,0.82276159531271
2AGPE181tipp,0.0,6.97093645088886,0.82276159531271
2AGPEAT120,0.0,11.2575521527495,0.82276159531271
2AGPEAT140,0.0,8.27289692940483,0.82276159531271
2AGPEAT141,0.0,6.97093645088886,0.82276159531271
2AGPEAT160,0.0,8.58791067652635,0.82276159531271
2AGPEAT161,0.0,4.90864522595277,0.82276159531271
2AGPEAT180,0.0,11.848990806431,0.82276159531271
2AGPEAT181,0.0,6.97093645088886,0.82276159531271
2AGPG120tipp,0.0,5.70872530851553,0.82276159531271
2AGPG140tipp,0.0,11.0862132493945,0.82276159531271
2AGPG141tipp,0.0,6.16366934319464,0.82276159531271
2AGPG160tipp,0.0,11.3953988870358,0.82276159531271
2AGPG161tipp,0.0,8.25951712618027,0.82276159531271
2AGPG180tipp,0.0,11.3953988870358,0.82276159531271
2AGPG181tipp,0.0,7.94295883924621,0.82276159531271
2AGPGAT120,0.0,4.96003907645215,0.82276159531271
2AGPGAT140,0.0,11.0862132493946,0.82276159531271
2AGPGAT141,0.0,6.16366934319464,0.82276159531271
