Reactions,Min Solutions,Max Solutions,Solution Biomass
12DGR120tipp,0.0,1.10227638223095,0.0229917133376624
12DGR140tipp,0.0,1.09253948629751,0.0229917133376624
12DGR141tipp,0.0,1.10579049326759,0.0229917133376624
12DGR160tipp,0.0,1.09950746533931,0.0229917133376624
12DGR161tipp,0.0,1.10579049326758,0.0229917133376624
12DGR180tipp,0.0,1.0995074653393,0.0229917133376624
12DGR181tipp,0.0,1.10579049326759,0.0229917133376624
12PPDRtex,0.0,4.17445384632457,0.0229917133376624
12PPDRtex_reverse,0.0,4.17445384632457,0.0229917133376624
12PPDRtpp,0.0,1000.0,0.0229917133376624
12PPDRtpp_reverse,0.0,1000.0,0.0229917133376624
12PPDStex,0.0,4.17445384632458,0.0229917133376624
12PPDStex_reverse,0.0,4.17445384632457,0.0229917133376624
12PPDStpp,0.0,1000.0,0.0229917133376624
12PPDStpp_reverse,0.0,1000.0,0.0229917133376624
13PPDH2,0.0,154.84887084984,0.0229917133376624
13PPDH2_reverse,0.0,154.84887084984,0.0229917133376624
14GLUCANabcpp,0.0,0.0,0.0229917133376624
14GLUCANtexi,0.0,0.0,0.0229917133376624
23CAMPtex,0.0,2.81018498340819,0.0229917133376624
23CAMPtex_reverse,0.0,2.81018498340819,0.0229917133376624
23CCMPtex,0.0,0.900839556592743,0.0229917133376624
23CCMPtex_reverse,0.0,0.900839556592744,0.0229917133376624
23CGMPtex,0.0,0.988786080088653,0.0229917133376624
23CGMPtex_reverse,0.0,0.988786080088652,0.0229917133376624
23CUMPtex,0.0,2.0357290138535,0.0229917133376624
23CUMPtex_reverse,0.0,2.03572901385351,0.0229917133376624
23DAPPAt2pp,0.0,0.0,0.0229917133376624
23DAPPAtex,0.0,1.86079238350531,0.0229917133376624
23DAPPAtex_reverse,0.0,1.8607923835053,0.0229917133376624
23DOGULNt4pp,0.0,0.0,0.0229917133376624
23PDE2pp,0.0,0.0,0.0229917133376624
23PDE4pp,0.0,0.0,0.0229917133376624
23PDE7pp,0.0,0.0,0.0229917133376624
23PDE9pp,0.0,0.0,0.0229917133376624
26DAHtex,0.0,18.401304049318,0.0229917133376624
26DAHtex_reverse,0.0,18.401304049318,0.0229917133376624
2AGPA120tipp,0.0,0.216316260728809,0.0229917133376624
2AGPA140tipp,0.0,0.216173147023496,0.0229917133376624
2AGPA141tipp,0.0,0.217994975429096,0.0229917133376624
2AGPA160tipp,0.0,0.25169601044239,0.0229917133376624
2AGPA161tipp,0.0,0.225559926728736,0.0229917133376624
2AGPA180tipp,0.0,0.240367194094726,0.0229917133376624
2AGPA181tipp,0.0,0.221644132177741,0.0229917133376624
2AGPE120tipp,0.0,0.436226934664661,0.0229917133376624
2AGPE140tipp,0.0,0.416081880389175,0.0229917133376624
2AGPE141tipp,0.0,0.40297233383916,0.0229917133376624
2AGPE160tipp,0.0,0.418757413057129,0.0229917133376624
2AGPE161tipp,0.0,0.371707352093993,0.0229917133376624
2AGPE180tipp,0.0,0.439168732580297,0.0229917133376624
2AGPE181tipp,0.0,0.40297233383916,0.0229917133376624
2AGPEAT120,0.0,0.436226934664662,0.0229917133376624
2AGPEAT140,0.0,0.416081880389173,0.0229917133376624
2AGPEAT141,0.0,0.402972333839159,0.0229917133376624
