Key,Value
GLUtex_b0929,723.2171628950481
GLYtex_b0929,281.48397544711526
GLYALDtex_b0929,96.60052969528859
GLYBtex_b0929,255.02068008564484
GLYCtex_b0929,306.54096271826074
GLYC3Ptex_b0929,178.90549914607186
GLYCLTtex_b0929,546.860939640288
GTPtex_b0929,100.52389835738585
Htex_b0929,553.1675181320361
H2tex_b0929,460.94358548897094
H2Otex_b0929,
DAPtex_b0929,350.15834641945185
12PPDStex_b0929,412.59693961620223
DDGLCNtex_b0929,280.3646837667969
26DAHtex_b0929,2418.919078909408
HCINNMtex_b0929,159.7378472839057
HPPPNtex_b0929,179.63911541618077
ACtex_b0929,591.6626787163383
ACALDtex_b0929,1719.7126354638192
ACMANAtex_b0929,457.9595880005335
ACMUMtex_b0929,610.398198654676
GALtex_b0929,484.26492283031337
GALCTtex_b0929,766.4132963697424
GALCTNtex_b0929,293.65907277187273
GALTtex_b0929,255.82790710493865
GALURtex_b0929,1160.4325102208777
GAMtex_b0929,135.76376001808148
GBBTNtex_b0929,282.8966413197764
HIStex_b0929,103.60770674791152
HXAtex_b0929,256.89567858008263
HYXNtex_b0929,242.71388628925857
IDONtex_b0929,294.36479204915804
ILEtex_b0929,914.0645254475605
INSTtex_b0929,672.6944868159816
Ktex_b0929,890.6450714277654
D_LACtex_b0929,484.9448476885575
FRULYStex_b0929,2507.615552886865
ASPtex_b0929,377.1337153956958
INDOLEtex_b0929,51.162301142149744
L_LACtex_b0929,484.9448476885575
GLCRtex_b0929,
GLCNtex_b0929,294.36479204915804
GLCURtex_b0929,1170.574423680475
GLNtex_b0929,954.6852873127788
O2tex_b0929,319.3073219721594
OCTAtex_b0929,187.50249462332124
ORNtex_b0929,2076.8119155574
RMNtex_b0929,1309.815281720514
PHEtex_b0929,164.13423541102586
PItex_b0929,694.7204447844189
PNTOtex_b0929,102.24710016068775
PPPNtex_b0929,283.2792942637726
PPTtex_b0929,
PTRCtex_b0929,471.3659277837689
PYRtex_b0929,1113.1973368908693
DSERtex_b0929,274.66934525232614
SERtex_b0929,274.66934525232614
SO4tex_b0929,536.7505002186556
SPMDtex_b0929,921.0010322276238
SUCCtex_b0929,681.1605387536722
SUCRtex_b0929,2802.920665036613
TARTRtex_b0929,381.93030070747403
TAURtex_b0929,4817.256859940036
THRtex_b0929,368.8483378252619
THMDtex_b0929,283.62583356323063
METDtex_b0929,1971.1711610946402
METtex_b0929,1971.1711610946402
MNLtex_b0929,255.82790710493865
NAtex_b0929,812.9944578240778
NACtex_b0929,191.07508245764888
NH4tex_b0929,703.8524370372056
BUTtex_b0929,
CHLtex_b0929,162.81834215424234
CO2tex_b0929,799.7284328563261
CRNtex_b0929,634.6103563953809
DINStex_b0929,387.1743658801525
DMStex_b0929,454.8479255726466
CSNtex_b0929,130.30010069499323
CYNTtex_b0929,397.50095289640404
CYStex_b0929,419.9849015143157
CYTDtex_b0929,249.0578977042551
DCAtex_b0929,
DGSNtex_b0929,199.58475087635424
LCTStex_b0929,
LEUtex_b0929,694.831235705787
LYStex_b0929,1081.8112490120293
LYXtex_b0929,1156.375466346547
MANtex_b0929,987.6904962257005
MAN6Ptex_b0929,809.2511726517163
MELIBtex_b0929,
DMSOtex_b0929,294.4630987918209
FRUtex_b0929,743.7178885769645
FUCtex_b0929,
FUMtex_b0929,936.101594725961
FE2tex_b0929,719.4172048000034
NMNtex_b0929,560.0807370198723
NO2tex_b0929,784.4705454265574
GDPtex_b0929,133.3224879541281
TMAtex_b0929,948.0386261796265
TMAOtex_b0929,705.920461820869
TREtex_b0929,794.2239312483479
TRPtex_b0929,67.57556741525882
TSULtex_b0929,1204.145040352283
TYRtex_b0929,176.33301223056995
URAtex_b0929,415.6518000876318
UREAtex_b0929,546.7205753300805
VALtex_b0929,490.6263521341864
XANtex_b0929,433.98964629722263
XYLtex_b0929,1149.0815989304592
ABUTtex_b0929,609.2781309603457
23CAMPtex_b0929,239.16454468119116
23CCMPtex_b0929,86.08809084644672
23CUMPtex_b0929,219.4872295176562
23CGMPtex_b0929,74.28652069316976
3AMPtex_b0929,1692.1820421222342
3CMPtex_b0929,631.3773792028037
ETHSO3tex_b0929,1164.8025490096238
BUTSO3tex_b0929,591.1813070195996
LIPOtex_b0929,506.82840255143594
GALBDtex_b0929,484.26492283031337
SULFACtex_b0929,1427.8373082818573
NOtex_b0929,
N2Otex_b0929,1046.7749259000343
PEAMNtex_b0929,256.53220375447137
PACALDtex_b0929,869.454775713122
CYANtex_b0929,590.0627545094243
SO3tex_b0929,172.00467423288015
TCYNTtex_b0929,129.50610943539004
METSOX1tex_b0929,
METSOX2tex_b0929,642.8283913438503
3UMPtex_b0929,860.2021975438342
3GMPtex_b0929,497.1369605350844
DOPAtex_b0929,211.56746107421657
4HOXPACDtex_b0929,1006.4319295186476
ETHAtex_b0929,260.9741803246997
G3PStex_b0929,329.27410550511405
ACGAL1Ptex_b0929,
ACGALtex_b0929,457.9595880005335
GLCUR1Ptex_b0929,
UDPGLCURtex_b0929,108.37911589668016
ISETACtex_b0929,2274.8636674116924
UDPGtex_b0929,109.21960696811479
UDPGALtex_b0929,109.21960696811479
ACGAM1Ptex_b0929,697.8599227880184
UACGAMtex_b0929,121.76724044543126
UDPACGALtex_b0929,121.76724044543126
MSO3tex_b0929,930.4628629085388
GLYC2Ptex_b0929,302.1176271152354
PSERtex_b0929,531.6818822942209
R5Ptex_b0929,720.7317819614983
THRPtex_b0929,2437.6516433913157
TYRPtex_b0929,518.1021945665155
CITtex_b0929,264.4851333249876
ACGAtex_b0929,457.9595880005335
G6Ptex_b0929,809.2511726517163
MOBDtex_b0929,341.3960234454838
NI2tex_b0929,
H2O2tex_b0929,452.57923389135505
ADEtex_b0929,252.87277415728468
AGMtex_b0929,96.74494030993657
ALAtex_b0929,274.60367389728975
BALAtex_b0929,250.3670735803758
DALAtex_b0929,273.47868795328577
AMPtex_b0929,
ARBtex_b0929,494.3189663644076
ARGtex_b0929,594.5672294398846
ASCBtex_b0929,208.45596986338646
MMETtex_b0929,344.5433003559916
FE3tex_b0929,772.698474085151
MG2tex_b0929,620.0114293691547
Zn2tex_b0929,542.5694503818577
CD2tex_b0929,507.4410936747758
ASO3tex_b0929,740.0127069902617
MANGLYCtex_b0929,274.90023665759287
FRUURtex_b0929,2020.7886283287453
GLYCAtex_b0929,231.50331395333262
COBALT2tex_b0929,450.5623747599255
DIMPtex_b0929,162.66257088949166
XTSNtex_b0929,220.641039536272
HG2tex_b0929,557.524225701813
DHAtex_b0929,319.2199207574577
ETOHtex_b0929,315.75655262844003
ACACtex_b0929,256.34480016299057
ACNAMtex_b0929,217.51715675621043
H2Stex_b0929,446.7049289765215
4PEPTtex_b0929,807.1095173379272
CU2tex_b0929,516.1976225311033
CLtex_b0929,511.14952495049147
PROtex_b0929,259.184148761704
SBTtex_b0929,253.55097070297327
AKGtex_b0929,4751.125694445379
ALLTNtex_b0929,1580.1156226686264
ASNtex_b0929,433.98374671535817
TYMtex_b0929,268.7618306023142
CMPtex_b0929,215.9526579023404
DUMPtex_b0929,351.3461007809106
XMPtex_b0929,214.27753190676844
3PEPTtex_b0929,
ANHGMtex_b0929,122.26966627402302
FALDtex_b0929,759.0987342226332
CYSDtex_b0929,419.9849015143157
G3PItex_b0929,546.0073373633483
G3PGtex_b0929,356.0834769341375
G3PEtex_b0929,277.93218345129605
G3PCtex_b0929,280.91734654082
DAMPtex_b0929,119.93853168157872
DCMPtex_b0929,101.48781772449777
DGMPtex_b0929,128.79663514615157
DTMPtex_b0929,190.07946150662468
GMPtex_b0929,127.29405912527517
IMPtex_b0929,481.78018791573714
UMPtex_b0929,285.4492042241978
G1Ptex_b0929,
SKMtex_b0929,3023.0850649461518
MNtex_b0929,544.3831587050391
GAL1Ptex_b0929,1596.031509684583
O2Stex_b0929,
HOMtex_b0929,579.1582028032856
SO2tex_b0929,593.9346185169413
ACSERtex_b0929,253.63733560453548
ALAALAtex_b0929,833.9765605036046
MALtex_b0929,545.8959718133054
NO3tex_b0929,798.1515568895258
GSNtex_b0929,169.89332201254675
FORtex_b0929,1207.740857153273
RIBtex_b0929,407.5326687001324
THMtex_b0929,113.12889191079348
XYLUtex_b0929,415.14533904291824
