Reactions,Min Solutions,Max Solutions,Solution Biomass
12DGR120tipp,0.0,96.0956593970009,0.876997214426977
12DGR140tipp,0.0,90.6682473117067,0.876997214426977
12DGR141tipp,0.0,96.8119062328257,0.876997214426977
12DGR160tipp,0.0,95.5355561488337,0.876997214426977
12DGR161tipp,0.0,96.8119062328273,0.876997214426977
12DGR180tipp,0.0,95.5355561488343,0.876997214426977
12DGR181tipp,0.0,96.8119062328269,0.876997214426977
12PPDRtex,0.0,1000.0,0.876997214426977
12PPDRtex_reverse,0.0,1000.0,0.876997214426977
12PPDRtpp,0.0,1000.0,0.876997214426977
12PPDRtpp_reverse,0.0,1000.0,0.876997214426977
12PPDStex,0.0,1000.0,0.876997214426977
12PPDStex_reverse,0.0,1000.0,0.876997214426977
12PPDStpp,0.0,1000.0,0.876997214426977
12PPDStpp_reverse,0.0,1000.0,0.876997214426977
13PPDH2,0.0,697.528909135774,0.876997214426977
13PPDH2_reverse,0.0,697.528909135774,0.876997214426977
14GLUCANabcpp,0.0,0.0,0.876997214426977
14GLUCANtexi,0.0,0.0,0.876997214426977
23CAMPtex,0.0,1000.0,0.876997214426977
23CAMPtex_reverse,0.0,1000.0,0.876997214426977
23CCMPtex,0.0,1000.0,0.876997214426977
23CCMPtex_reverse,0.0,1000.0,0.876997214426977
23CGMPtex,0.0,1000.0,0.876997214426977
23CGMPtex_reverse,0.0,1000.0,0.876997214426977
23CUMPtex,0.0,1000.0,0.876997214426977
23CUMPtex_reverse,0.0,1000.0,0.876997214426977
23DAPPAt2pp,0.0,0.0,0.876997214426977
23DAPPAtex,0.0,1000.0,0.876997214426977
23DAPPAtex_reverse,0.0,1000.0,0.876997214426977
23DOGULNt4pp,0.0,0.0,0.876997214426977
23PDE2pp,0.0,0.0,0.876997214426977
23PDE4pp,0.0,0.0,0.876997214426977
23PDE7pp,0.0,0.0,0.876997214426977
23PDE9pp,0.0,0.0,0.876997214426977
26DAHtex,0.0,1000.0,0.876997214426977
26DAHtex_reverse,0.0,1000.0,0.876997214426977
2AGPA120tipp,0.0,11.0790635025591,0.876997214426977
2AGPA140tipp,0.0,10.9759573113381,0.876997214426977
2AGPA141tipp,0.0,12.4381568716501,0.876997214426977
2AGPA160tipp,0.0,28.6030859175631,0.876997214426977
2AGPA161tipp,0.0,26.4728833530754,0.876997214426977
2AGPA180tipp,0.0,11.549885430123,0.876997214426977
2AGPA181tipp,0.0,26.4728833530754,0.876997214426977
2AGPE120tipp,0.0,19.8177035420212,0.876997214426977
2AGPE140tipp,0.0,12.3139684436238,0.876997214426977
2AGPE141tipp,0.0,9.72102661492094,0.876997214426977
2AGPE160tipp,0.0,12.9947104640838,0.876997214426977
2AGPE161tipp,0.0,11.6146953357782,0.876997214426977
2AGPE180tipp,0.0,21.6423359177425,0.876997214426977
2AGPE181tipp,0.0,11.8291585400383,0.876997214426977
2AGPEAT120,0.0,19.8177035420212,0.876997214426977
2AGPEAT140,0.0,12.3139684436238,0.876997214426977
2AGPEAT141,0.0,9.72102661492094,0.876997214426977
2AGPEAT160,0.0,12.9947104640838,0.876997214426977
2AGPEAT161,0.0,6.22289898721369,0.876997214426977
2AGPEAT180,0.0,21.6423359177425,0.876997214426977
2AGPEAT181,0.0,9.72102661492094,0.876997214426977
2AGPG120tipp,0.0,9.29557870610752,0.876997214426977
2AGPG140tipp,0.0,19.3135330964883,0.876997214426977
2AGPG141tipp,0.0,9.65618007499485,0.876997214426977
2AGPG160tipp,0.0,20.2310636550517,0.876997214426977
2AGPG161tipp,0.0,17.8860959001223,0.876997214426977
2AGPG180tipp,0.0,20.2310636550517,0.876997214426977
2AGPG181tipp,0.0,16.822193308305,0.876997214426977
2AGPGAT120,0.0,6.30233032353306,0.876997214426977
2AGPGAT140,0.0,19.3135330964883,0.876997214426977
2AGPGAT141,0.0,8.27152682385356,0.876997214426977
2AGPGAT160,0.0,20.2310636550517,0.876997214426977
2AGPGAT161,0.0,6.34484073592983,0.876997214426977
2AGPGAT180,0.0,20.2310636550517,0.876997214426977
2AGPGAT181,0.0,8.06548512631188,0.876997214426977
2DDARAA,0.0,1000.0,0.876997214426977
2DDARAA_reverse,0.0,1000.0,0.876997214426977
2DGLCptspp,0.0,0.0,0.876997214426977
2DGLCtex,0.0,1000.0,0.876997214426977
2DGLCtex_reverse,0.0,1000.0,0.876997214426977
2DGULRGx,0.0,0.0,0.876997214426977
2DGULRGy,0.0,0.0,0.876997214426977
2DGULRx,0.0,0.0,0.876997214426977
2DGULRy,0.0,0.0,0.876997214426977
2DOXG6PP,0.0,0.0,0.876997214426977
2HESR,0.0,0.0,0.876997214426977
2HPTCOAT,0.0,0.0,0.876997214426977
2MAHMP,0.0,17.0734845969861,0.876997214426977
34dhpactex,0.0,1000.0,0.876997214426977
34dhpactex_reverse,0.0,1000.0,0.876997214426977
3AMACHYD,0.0,11.7439205955335,0.876997214426977
3AMPtex,0.0,1000.0,0.876997214426977
3AMPtex_reverse,0.0,1000.0,0.876997214426977
3CMPtex,0.0,1000.0,0.876997214426977
3CMPtex_reverse,0.0,1000.0,0.876997214426977
