Key,Value
GLUtex_b0929,723.2171628950481
GLYtex_b0929,281.48397544711526
GLYALDtex_b0929,96.60052969528859
GLYBtex_b0929,255.02068008564484
GLYCtex_b0929,306.54096271826074
GLYC3Ptex_b0929,178.37426506141705
GLYCLTtex_b0929,542.345168165431
GTPtex_b0929,100.52389835738585
Htex_b0929,553.1675181320361
H2tex_b0929,460.94358548897094
H2Otex_b0929,
DAPtex_b0929,350.15834641945185
12PPDStex_b0929,410.85188644030137
DDGLCNtex_b0929,280.3646837667969
26DAHtex_b0929,2406.2415285225816
HCINNMtex_b0929,159.7378472839057
HPPPNtex_b0929,182.84074410277125
ACtex_b0929,591.6626787163383
ACALDtex_b0929,1719.7126354638192
ACMANAtex_b0929,457.9595880005335
ACMUMtex_b0929,620.6822721493712
GALtex_b0929,484.26492283031337
GALCTtex_b0929,766.4132963697424
GALCTNtex_b0929,294.36479204915804
GALTtex_b0929,255.82790710493865
GALURtex_b0929,1163.236438933522
GAMtex_b0929,135.40147745473718
GBBTNtex_b0929,285.0472262474655
HIStex_b0929,108.31508990934061
HXAtex_b0929,255.88509578345602
HYXNtex_b0929,242.33597360214682
IDONtex_b0929,294.36479204915804
ILEtex_b0929,901.6415618390885
INSTtex_b0929,667.1946926318163
Ktex_b0929,897.7047508081023
D_LACtex_b0929,481.540001039181
FRULYStex_b0929,2494.934993002665
ASPtex_b0929,377.1337153956958
INDOLEtex_b0929,51.162301142149744
L_LACtex_b0929,484.61211424579716
GLCRtex_b0929,
GLCNtex_b0929,294.36479204915804
GLCURtex_b0929,1170.574423680475
GLNtex_b0929,954.6852873127788
O2tex_b0929,319.99410397637996
OCTAtex_b0929,187.93874250032331
ORNtex_b0929,2078.8775561140656
RMNtex_b0929,1309.815281720514
PHEtex_b0929,164.13423541102586
PItex_b0929,688.7565890398262
PNTOtex_b0929,102.24710016068775
PPPNtex_b0929,286.8410150542997
PPTtex_b0929,
PTRCtex_b0929,477.8460045585211
PYRtex_b0929,1113.1973368908693
DSERtex_b0929,274.66934525232614
SERtex_b0929,274.66934525232614
SO4tex_b0929,538.0883155591358
SPMDtex_b0929,884.1918010464489
SUCCtex_b0929,684.311317110205
SUCRtex_b0929,2764.911437641939
TARTRtex_b0929,384.92242087536516
TAURtex_b0929,4927.37815397292
THRtex_b0929,367.595317315775
THMDtex_b0929,285.28584108785003
METDtex_b0929,1940.611042123139
METtex_b0929,1942.4765457342617
MNLtex_b0929,255.82790710493865
NAtex_b0929,799.0334662239737
NACtex_b0929,190.9866857819383
NH4tex_b0929,703.8524370372056
BUTtex_b0929,
CHLtex_b0929,162.08965704098992
CO2tex_b0929,799.7284328563261
CRNtex_b0929,634.6103563953809
DINStex_b0929,389.2400494997156
DMStex_b0929,453.2498073989689
CSNtex_b0929,130.30010069499323
CYNTtex_b0929,397.50095289640404
CYStex_b0929,419.4914333600113
CYTDtex_b0929,249.77855184939395
DCAtex_b0929,
DGSNtex_b0929,200.90111579942408
LCTStex_b0929,
LEUtex_b0929,694.831235705787
LYStex_b0929,1081.8112490120293
LYXtex_b0929,1142.5231705935719
MANtex_b0929,987.6904962257005
MAN6Ptex_b0929,807.2765125060482
MELIBtex_b0929,
DMSOtex_b0929,298.76436765080246
FRUtex_b0929,743.7178885769645
FUCtex_b0929,
FUMtex_b0929,936.101594725961
FE2tex_b0929,719.4172048000034
NMNtex_b0929,563.1279447275834
NO2tex_b0929,779.4831231139332
GDPtex_b0929,131.84224071431277
TMAtex_b0929,948.0386261796265
TMAOtex_b0929,715.189126605294
TREtex_b0929,803.102883662981
TRPtex_b0929,67.57556741525882
TSULtex_b0929,1195.9085269978962
TYRtex_b0929,176.24180131729986
URAtex_b0929,412.02387300407656
UREAtex_b0929,546.7205753300805
VALtex_b0929,492.8816192020353
XANtex_b0929,433.98964629722263
XYLtex_b0929,1159.7116828867881
ABUTtex_b0929,609.2781309603457
23CAMPtex_b0929,240.92096832501707
23CCMPtex_b0929,86.08809084644672
23CUMPtex_b0929,217.5755748148379
23CGMPtex_b0929,73.51388464230602
3AMPtex_b0929,1692.1820421222342
3CMPtex_b0929,631.95350500157
ETHSO3tex_b0929,1164.8025490096238
BUTSO3tex_b0929,591.1813070195996
LIPOtex_b0929,506.82840255143594
GALBDtex_b0929,478.9544079802688
SULFACtex_b0929,1427.8373082818573
NOtex_b0929,
N2Otex_b0929,1046.7749259000343
PEAMNtex_b0929,256.53220375447137
PACALDtex_b0929,869.454775713122
CYANtex_b0929,588.4959207352555
SO3tex_b0929,175.12416028923067
TCYNTtex_b0929,129.50610943539004
METSOX1tex_b0929,
METSOX2tex_b0929,639.7507059602925
3UMPtex_b0929,853.4145923083121
3GMPtex_b0929,501.1335384865603
DOPAtex_b0929,211.56746107421657
4HOXPACDtex_b0929,1006.4319295186476
ETHAtex_b0929,260.9741803246997
G3PStex_b0929,312.7347431271065
ACGAL1Ptex_b0929,
ACGALtex_b0929,454.9727436700978
GLCUR1Ptex_b0929,
UDPGLCURtex_b0929,108.06789551580202
ISETACtex_b0929,2274.8636674116924
UDPGtex_b0929,109.21960696811479
UDPGALtex_b0929,109.21960696811479
ACGAM1Ptex_b0929,697.8599227880184
UACGAMtex_b0929,120.91014210354781
UDPACGALtex_b0929,121.76724044543126
MSO3tex_b0929,930.4628629085388
GLYC2Ptex_b0929,302.1176271152354
PSERtex_b0929,531.6818822942209
R5Ptex_b0929,720.7317819614983
THRPtex_b0929,2437.6516433913157
TYRPtex_b0929,512.6951854561961
CITtex_b0929,264.4851333249876
ACGAtex_b0929,457.9595880005335
G6Ptex_b0929,809.2511726517163
MOBDtex_b0929,341.3960234454838
NI2tex_b0929,
H2O2tex_b0929,452.57923389135505
ADEtex_b0929,251.76851474920323
AGMtex_b0929,96.41609027977991
ALAtex_b0929,272.9595926976684
BALAtex_b0929,250.3670735803758
DALAtex_b0929,274.60367389728975
AMPtex_b0929,
ARBtex_b0929,494.3189663644076
ARGtex_b0929,594.5672294398846
ASCBtex_b0929,206.45145727774863
MMETtex_b0929,342.64503164949036
FE3tex_b0929,780.4758184422267
MG2tex_b0929,617.2612790992828
Zn2tex_b0929,546.2780756088283
CD2tex_b0929,507.4410936747758
ASO3tex_b0929,729.943735265562
MANGLYCtex_b0929,276.66328969597265
FRUURtex_b0929,2015.470590039823
GLYCAtex_b0929,231.50331395333262
COBALT2tex_b0929,449.7101411836092
DIMPtex_b0929,162.5453502206823
XTSNtex_b0929,220.641039536272
HG2tex_b0929,557.524225701813
DHAtex_b0929,317.62338401897097
ETOHtex_b0929,315.75655262844003
ACACtex_b0929,256.34480016299057
ACNAMtex_b0929,217.29296532306964
H2Stex_b0929,446.7049289765215
4PEPTtex_b0929,811.3383115902886
CU2tex_b0929,516.1976225311033
CLtex_b0929,511.14952495049147
PROtex_b0929,257.35162556545185
SBTtex_b0929,255.82790710493865
AKGtex_b0929,4622.146931340412
ALLTNtex_b0929,1584.1093236574063
ASNtex_b0929,457.4765768341558
TYMtex_b0929,269.0130488543229
CMPtex_b0929,215.627920417567
DUMPtex_b0929,348.27374959845866
XMPtex_b0929,214.05291860931905
3PEPTtex_b0929,
ANHGMtex_b0929,122.26966627402302
FALDtex_b0929,759.0987342226332
CYSDtex_b0929,419.9849015143157
G3PItex_b0929,534.1945686478134
G3PGtex_b0929,356.0834769341375
G3PEtex_b0929,277.93218345129605
G3PCtex_b0929,280.91734654082
DAMPtex_b0929,119.93853168157872
DCMPtex_b0929,100.62039487559763
DGMPtex_b0929,128.79663514615157
DTMPtex_b0929,190.07946150662468
GMPtex_b0929,131.04823102844432
IMPtex_b0929,481.78018791573714
UMPtex_b0929,285.93230517738994
G1Ptex_b0929,
SKMtex_b0929,3023.0850649461518
MNtex_b0929,544.3831587050391
GAL1Ptex_b0929,1589.1554485620052
O2Stex_b0929,
HOMtex_b0929,561.9840398427322
SO2tex_b0929,593.9346185169413
ACSERtex_b0929,249.2331595556864
ALAALAtex_b0929,833.9765605036046
MALtex_b0929,547.3068266692834
NO3tex_b0929,798.1515568895258
GSNtex_b0929,170.87702514837554
FORtex_b0929,1195.4540779885644
RIBtex_b0929,406.6812085581746
THMtex_b0929,112.12313416590194
XYLUtex_b0929,412.5178616761818
