Key,Value
PSCVT_b0908,0.05281620773489575
F6PA_b3946,51.63399348854359
GALt2pp_b2943,55.74018228493478
GLCt2pp_b2943,103.37300389997593
PYK_b1854,57.39193227173287
PYK2_b1854,85.44547112829896
PYK3_b1854,47.23104300534035
PYK4_b1854,44.816810882943244
PYK6_b1854,58.46753196154437
F6PA_b0825,50.10644650318064
CYTBDpp_b0979,93.78089670478305
CYTBD2pp_b0979,93.31660742917218
PGI_b4025,117.14602460531556
GAPD_b1779,94.31312716503156
E4PD_b1779,87.25322635400106
NADPHHR_b1779,304.51658770930044
NADPHHS_b1779,372.6468994853213
NADHHS_b1779,107.79769497575872
NADHHR_b1779,94.31312716503156
ENO_b2779,343.77971609087564
GLUtex_b2215,42.41075323919498
GLYtex_b2215,48.57008001960862
GLYALDtex_b2215,16.365380800698915
GLYBtex_b2215,44.664661796550284
GLYCtex_b2215,56.75021985103267
GLYC3Ptex_b2215,20.403490954235814
GLYCLTtex_b2215,165.7076412687103
GTPtex_b2215,13.157932540347684
Htex_b2215,97.67261474669353
H2tex_b2215,72.17304309394203
H2Otex_b2215,
DAPtex_b2215,38.705756237768824
12PPDStex_b2215,89.80547935920556
DDGLCNtex_b2215,36.9167808052312
26DAHtex_b2215,152.11941495087353
HCINNMtex_b2215,13.419069356933083
HPPPNtex_b2215,19.51160627921217
ACtex_b2215,96.27664259515471
ACALDtex_b2215,196.8211617732119
ACMANAtex_b2215,51.37571854345101
ACMUMtex_b2215,177.33683353347794
GALtex_b2215,158.05809570141125
GALCTtex_b2215,75.64262895405318
GALCTNtex_b2215,25.36620594925532
GALTtex_b2215,41.173453352126025
GALURtex_b2215,222.78943592811567
GAMtex_b2215,17.04874300567196
GBBTNtex_b2215,37.918702436857835
HIStex_b2215,21.02386135858323
HXAtex_b2215,25.890332626451155
HYXNtex_b2215,51.86123513750716
IDONtex_b2215,41.44185262856815
ILEtex_b2215,118.23260020256402
INSTtex_b2215,158.31792174426286
Ktex_b2215,174.54652163501586
D_LACtex_b2215,136.77542883914646
FRULYStex_b2215,356.09849922562023
ASPtex_b2215,44.35651202180084
INDOLEtex_b2215,8.996812766953948
L_LACtex_b2215,58.38444397197954
GLCRtex_b2215,
GLCNtex_b2215,37.80817876833311
GLCURtex_b2215,157.11714581478046
GLNtex_b2215,62.14974548122771
O2tex_b2215,58.45700665237161
OCTAtex_b2215,21.115440202161775
ORNtex_b2215,242.3037934393224
RMNtex_b2215,321.96655587364796
PHEtex_b2215,30.364751653726493
PItex_b2215,81.64864956431371
PNTOtex_b2215,16.36015719297508
PPPNtex_b2215,71.03762227687326
PPTtex_b2215,
PTRCtex_b2215,54.18016776820879
PYRtex_b2215,274.58824416538266
DSERtex_b2215,50.61760945986688
SERtex_b2215,75.6027495210917
SO4tex_b2215,69.37583161398814
SPMDtex_b2215,194.50120829078307
SUCCtex_b2215,86.76571501561793
SUCRtex_b2215,212.72884468458778
TARTRtex_b2215,67.20524762088242
TAURtex_b2215,519.7748365556387
THRtex_b2215,58.006254300655165
THMDtex_b2215,31.38624107560117
METDtex_b2215,126.95112122763761
METtex_b2215,137.2523029957885
MNLtex_b2215,58.1953147612835
NAtex_b2215,139.08765780989424
NACtex_b2215,30.048583244324806
NH4tex_b2215,126.235272734395
BUTtex_b2215,
CHLtex_b2215,57.53227298189438
CO2tex_b2215,219.8818084805358
CRNtex_b2215,48.02216681497955
DINStex_b2215,84.51088914426563
DMStex_b2215,109.84946287868172
CSNtex_b2215,20.58725177289184
CYNTtex_b2215,40.64632121340587
CYStex_b2215,48.320745212555536
CYTDtex_b2215,20.88734488253257
DCAtex_b2215,
DGSNtex_b2215,56.392839765170486
LCTStex_b2215,
LEUtex_b2215,87.53268948058899
LYStex_b2215,126.76390297345921
LYXtex_b2215,172.93826653497433
MANtex_b2215,289.2309710709279
MAN6Ptex_b2215,76.20418525078607
MELIBtex_b2215,
DMSOtex_b2215,61.02656164763562
FRUtex_b2215,117.39491660948526
FUCtex_b2215,
FUMtex_b2215,149.25640828962227
FE2tex_b2215,156.64802491472142
NMNtex_b2215,78.06481353021032
NO2tex_b2215,126.98871991999772
GDPtex_b2215,23.768696742312414
TMAtex_b2215,181.9705666377232
TMAOtex_b2215,109.41344102146401
TREtex_b2215,144.15933179884263
TRPtex_b2215,13.733402280699494
TSULtex_b2215,191.14911322611752
TYRtex_b2215,33.528591314050345
URAtex_b2215,39.81927765379144
UREAtex_b2215,105.35142043216176
VALtex_b2215,50.906263304721634
XANtex_b2215,38.356392834096745
XYLtex_b2215,281.73351780912583
ABUTtex_b2215,49.446737254299755
23CAMPtex_b2215,55.36287062900972
23CCMPtex_b2215,6.517696837156165
23CUMPtex_b2215,27.838081144968424
23CGMPtex_b2215,24.232615155726563
3AMPtex_b2215,518.500485400232
3CMPtex_b2215,60.217851539550495
ETHSO3tex_b2215,282.8353226185278
BUTSO3tex_b2215,134.37501608351027
LIPOtex_b2215,31.732817660836226
GALBDtex_b2215,140.38221632729238
SULFACtex_b2215,143.34433294813752
NOtex_b2215,
N2Otex_b2215,149.20924383363536
