Key,Value
GLUtex_b2215,25.017564445508246
GLYtex_b2215,10.73436777303739
GLYALDtex_b2215,10.685495151936834
GLYBtex_b2215,17.20829771775462
GLYCtex_b2215,23.593741621660424
GLYC3Ptex_b2215,4.142702893540571
GLYCLTtex_b2215,68.03239360295396
GTPtex_b2215,7.5237693240575565
Htex_b2215,38.55080951405045
H2tex_b2215,43.39242773054391
H2Otex_b2215,34.42678641469789
DAPtex_b2215,20.104230185755583
12PPDStex_b2215,41.32447289752706
DDGLCNtex_b2215,18.561836805305514
26DAHtex_b2215,40.10766449960789
HCINNMtex_b2215,5.9519851115095
HPPPNtex_b2215,15.396348693724974
ACtex_b2215,50.10694605516639
ACALDtex_b2215,95.51471593628966
ACMANAtex_b2215,37.173362375056094
ACMUMtex_b2215,81.7667558189112
GALtex_b2215,63.42259135055116
GALCTtex_b2215,34.31017686601088
GALCTNtex_b2215,19.024449653503073
GALTtex_b2215,21.314615041442323
GALURtex_b2215,93.18335243422955
GAMtex_b2215,6.95565519036749
GBBTNtex_b2215,11.984433190653043
HIStex_b2215,8.936078494624308
HXAtex_b2215,7.284379065646636
HYXNtex_b2215,21.27236185571722
IDONtex_b2215,20.62514436383322
ILEtex_b2215,58.4683701708912
INSTtex_b2215,58.58145862601262
Ktex_b2215,62.87554591423589
D_LACtex_b2215,54.342946568406674
FRULYStex_b2215,347.6954106732985
ASPtex_b2215,25.342454361495264
INDOLEtex_b2215,3.775427296714595
L_LACtex_b2215,36.899424705000975
GLCRtex_b2215,
GLCNtex_b2215,20.62514436383322
GLCURtex_b2215,93.18335243422955
GLNtex_b2215,29.55799961553231
O2tex_b2215,29.177806856101885
OCTAtex_b2215,9.575064901992215
ORNtex_b2215,67.22585533112915
RMNtex_b2215,143.3581598362467
PHEtex_b2215,11.760505200050101
PItex_b2215,23.717024794679006
PNTOtex_b2215,8.081919124172163
PPPNtex_b2215,32.392898646675924
PPTtex_b2215,11.966259989566565
PTRCtex_b2215,27.639015054267364
PYRtex_b2215,117.03761926718946
DSERtex_b2215,25.967176121037223
SERtex_b2215,33.6056412261891
SO4tex_b2215,39.54771934631345
SPMDtex_b2215,63.05758042643111
SUCCtex_b2215,40.06682992765145
SUCRtex_b2215,68.45138355257737
TARTRtex_b2215,31.40800828668082
TAURtex_b2215,227.00321757941603
THRtex_b2215,20.838636136137918
THMDtex_b2215,10.460758052193649
METDtex_b2215,67.83246745169347
METtex_b2215,48.78499394716708
MNLtex_b2215,20.02646202414419
NAtex_b2215,57.5541014302771
NACtex_b2215,10.465410499476341
NH4tex_b2215,42.17990287537181
BUTtex_b2215,3.4578121457889517
CHLtex_b2215,15.513896464775843
CO2tex_b2215,92.42802540055536
CRNtex_b2215,36.85633203271557
DINStex_b2215,27.703714531878976
DMStex_b2215,25.619239261853735
CSNtex_b2215,8.515137581073182
CYNTtex_b2215,21.506641167438893
CYStex_b2215,26.434883595873522
CYTDtex_b2215,8.870108635136809
DCAtex_b2215,70.60245718582861
DGSNtex_b2215,25.44647970468237
LCTStex_b2215,
LEUtex_b2215,40.37148214691946
LYStex_b2215,54.22918117264265
LYXtex_b2215,123.40455394491751
MANtex_b2215,104.68726491731434
MAN6Ptex_b2215,27.31764107568128
MELIBtex_b2215,
DMSOtex_b2215,22.44635100408325
FRUtex_b2215,69.16233640144014
FUCtex_b2215,
FUMtex_b2215,61.0171612591665
FE2tex_b2215,41.900439187505214
NMNtex_b2215,17.093301580433486
NO2tex_b2215,53.641744321846154
GDPtex_b2215,14.400208272923429
TMAtex_b2215,95.09985936141081
TMAOtex_b2215,60.20204512624041
TREtex_b2215,54.425670790822174
TRPtex_b2215,7.371701268081075
TSULtex_b2215,76.11478827410657
TYRtex_b2215,20.016454935675764
URAtex_b2215,17.61743788910307
UREAtex_b2215,47.64501468688149
VALtex_b2215,31.125593889381506
XANtex_b2215,16.428204255003116
XYLtex_b2215,121.10862522165226
ABUTtex_b2215,28.662026800660843
23CAMPtex_b2215,34.50632638254412
23CCMPtex_b2215,4.041079083862416
23CUMPtex_b2215,9.199393266364467
23CGMPtex_b2215,4.98298163052642
3AMPtex_b2215,215.87287181048117
3CMPtex_b2215,23.1370382269653
ETHSO3tex_b2215,116.76503283780485
BUTSO3tex_b2215,59.560844544136195
LIPOtex_b2215,15.726049533624883
GALBDtex_b2215,55.62091749420423
SULFACtex_b2215,71.41364999106666
NOtex_b2215,14.077326784575348
N2Otex_b2215,77.5660843367978
PEAMNtex_b2215,15.037728265641293
PACALDtex_b2215,46.18124278335316
CYANtex_b2215,42.636475644662596
SO3tex_b2215,11.495115908325513
TCYNTtex_b2215,4.912586024724759
METSOX1tex_b2215,
METSOX2tex_b2215,24.293864638537773
3UMPtex_b2215,21.401016149737714
3GMPtex_b2215,27.30300507137658
DOPAtex_b2215,19.09243570204483
4HOXPACDtex_b2215,52.676435436180675
ETHAtex_b2215,36.94389606361139
G3PStex_b2215,17.951556123314965
ACGAL1Ptex_b2215,
ACGALtex_b2215,44.15117025131397
GLCUR1Ptex_b2215,
UDPGLCURtex_b2215,4.685850134196102
ISETACtex_b2215,75.42163089408903
UDPGtex_b2215,4.40841521635322
UDPGALtex_b2215,1.6737991509128034
ACGAM1Ptex_b2215,33.76454999730589
UACGAMtex_b2215,7.089776480357125
UDPACGALtex_b2215,8.156096402560754
MSO3tex_b2215,34.86535002016768
GLYC2Ptex_b2215,33.041506807559635
PSERtex_b2215,25.228074964900635
R5Ptex_b2215,37.849998097807514
THRPtex_b2215,132.08491375282208
TYRPtex_b2215,20.43852232605989
CITtex_b2215,35.404712010324026
ACGAtex_b2215,44.15117025131397
G6Ptex_b2215,22.476353049297487
MOBDtex_b2215,25.834241208294074
NI2tex_b2215,
H2O2tex_b2215,50.133028829820816
ADEtex_b2215,37.621672761332434
AGMtex_b2215,6.235769509260751
ALAtex_b2215,18.332726765431858
BALAtex_b2215,14.703902450096193
DALAtex_b2215,14.626024165209571
AMPtex_b2215,125.10842372237018
ARBtex_b2215,112.58957667393317
ARGtex_b2215,20.66709023956138
ASCBtex_b2215,32.68018604353574
MMETtex_b2215,20.198712657510306
FE3tex_b2215,47.27048052449192
MG2tex_b2215,47.2770353845782
Zn2tex_b2215,33.54181760309688
CD2tex_b2215,34.70512422928516
ASO3tex_b2215,50.22746611124461
MANGLYCtex_b2215,17.77853112439459
FRUURtex_b2215,135.11701379642855
GLYCAtex_b2215,25.544245638713846
COBALT2tex_b2215,24.323385765541524
DIMPtex_b2215,12.755662978058465
XTSNtex_b2215,13.310659270965196
HG2tex_b2215,31.6976247601579
DHAtex_b2215,51.74548054706678
ETOHtex_b2215,43.11703736096435
ACACtex_b2215,35.23200229517179
ACNAMtex_b2215,17.86584002082692
H2Stex_b2215,24.167500109476585
4PEPTtex_b2215,49.57106455393426
CU2tex_b2215,43.420198461705475
CLtex_b2215,29.459948927313146
PROtex_b2215,51.09447796688774
SBTtex_b2215,26.988568844494807
AKGtex_b2215,134.556328764298
ALLTNtex_b2215,175.00264524511027
ASNtex_b2215,20.614885029155246
TYMtex_b2215,18.306480002732773
CMPtex_b2215,7.665801289039568
DUMPtex_b2215,10.29823829377923
XMPtex_b2215,9.042467844068394
3PEPTtex_b2215,
ANHGMtex_b2215,8.534963060673732
FALDtex_b2215,40.66606494806913
CYSDtex_b2215,25.151043196779156
G3PItex_b2215,20.582250971130232
G3PGtex_b2215,16.281380658155182
G3PEtex_b2215,14.65793571249851
G3PCtex_b2215,13.262863379107918
DAMPtex_b2215,10.039506502229864
DCMPtex_b2215,5.129245655848218
DGMPtex_b2215,10.790413725127364
DTMPtex_b2215,6.093043779046537
GMPtex_b2215,9.687992970108752
IMPtex_b2215,27.66743225719981
UMPtex_b2215,6.482376885507518
G1Ptex_b2215,111.88335906804988
SKMtex_b2215,166.3679892396524
MNtex_b2215,32.98109194289677
GAL1Ptex_b2215,79.75278551165904
O2Stex_b2215,14.122717297194168
HOMtex_b2215,30.10294065499324
SO2tex_b2215,35.838308976246964
ACSERtex_b2215,19.428831755199845
ALAALAtex_b2215,44.91690460486307
MALtex_b2215,42.24731722392645
NO3tex_b2215,52.653659987845884
GSNtex_b2215,20.582521114118776
FORtex_b2215,67.21396103738232
RIBtex_b2215,50.60992475004611
THMtex_b2215,8.48716131622603
XYLUtex_b2215,40.89932508422391
ALLtex_b2215,54.29888576761678
34dhpactex_b2215,71.17293344806963
23DAPPAtex_b2215,10.234937039430612
GLCtex_copy2_b2215,131.20022395494902
PPALtex_b2215,54.01855499733977
CA2tex_b2215,34.36375657092019
CUtex_b2215,36.65818654080312
12PPDRtex_b2215,40.62310063445689
F6Ptex_b2215,5.362743559708541
GAMAN6Ptex_b2215,7.6415690089704755
PROGLYtex_b2215,23.601099729734766
CGLYtex_b2215,34.29399475363901
GTHOXtex_b2215,81.5000633056639
GTHRDtex_b2215,128.98928758714916
TUNGStex_b2215,84.28504041412903
GALCTNLtex_b2215,18.90845621640234
MALDtex_b2215,33.47779456338203
OROTtex_b2215,37.88872945253852
5DGLCNtex_b2215,95.1181688913533
PPAtex_b2215,
PSCLYStex_b2215,353.38847297259423
THYMtex_b2215,11.349503908409789
MINCYCtex_b2215,12.890423259831355
DOXRBCNtex_b2215,1.853082368133915
CMtex_b2215,30.089631678090562
LALALGLUtex_b2215,15.353990420774135
5MTRtex_b2215,13.736388912378672
LALADGLUtex_b2215,19.21715210017376
3HPPtex_b2215,30.301448867814152
FUSAtex_b2215,42.06054547580641
QUIN2tex_b2215,111.90853135000647
SELtex_b2215,115.78661688761957
MEOHtex_b2215,28.852709986156047
TTRCYCtex_b2215,34.48382523990571
SLNTtex_b2215,76.64726276697203
TARTRDtex_b2215,26.74887894094765
BTNtex_b2215,18.940609192755293
ARBTtex_b2215,60.89946351120699
PYDXtex_b2215,29.734474179203886
PYDXNtex_b2215,4.573618344464311
PYDAMtex_b2215,3.3348205663481147
CHTBStex_b2215,
CRNDtex_b2215,46.28908987079082
DXYLONtex_b2215,
PSURItex_b2215,
FMNtex_b2215,20.01361225247075
CLBtex_b2215,68.61727187673365
FADtex_b2215,64.9000202692888
2DGLCtex_b2215,
URATEtex_b2215,55.235021767073825
Ftex_b2215,13.211091764433268
CYSItex_b2215,5.792658814120155
CS1tex_b2215,18.229410497186247
MEPNtex_b2215,18.862138916563875
4ABZGLUtex_b2215,
METGLCURtex_b2215,
AI2tex_b2215,6.366776929418987
GLUtex_reverse_b2215,30.820506859885956
GLYtex_reverse_b2215,20.906550255854057
GLYALDtex_reverse_b2215,9.06234376506948
GLYBtex_reverse_b2215,27.73189573524274
GLYCtex_reverse_b2215,40.190085717478894
GLYC3Ptex_reverse_b2215,9.095246354281882
GLYCLTtex_reverse_b2215,80.68698119786534
GTPtex_reverse_b2215,8.18802802111739
Htex_reverse_b2215,42.55219366257468
H2tex_reverse_b2215,45.18977265359493
H2Otex_reverse_b2215,43.77669309478672
DAPtex_reverse_b2215,15.952469174518916
12PPDStex_reverse_b2215,34.12861159769356
DDGLCNtex_reverse_b2215,23.457905949942145
26DAHtex_reverse_b2215,82.7684015452109
HCINNMtex_reverse_b2215,7.0936682153946
HPPPNtex_reverse_b2215,7.056023080130199
ACtex_reverse_b2215,25.087766360431488
ACALDtex_reverse_b2215,105.43987579228907
ACMANAtex_reverse_b2215,27.063560724092916
GALtex_reverse_b2215,71.38048337223609
GALCTtex_reverse_b2215,40.966800537167614
GALCTNtex_reverse_b2215,18.458764254491207
GALTtex_reverse_b2215,21.314615041442323
GALURtex_reverse_b2215,73.2439549736317
GAMtex_reverse_b2215,5.528473060949458
GBBTNtex_reverse_b2215,18.078887504616628
HIStex_reverse_b2215,11.263336951456902
HXAtex_reverse_b2215,16.745609792187636
HYXNtex_reverse_b2215,16.357164134332226
IDONtex_reverse_b2215,15.470532788325444
ILEtex_reverse_b2215,55.522835115231686
INSTtex_reverse_b2215,59.66753328097892
Ktex_reverse_b2215,62.875545914235886
D_LACtex_reverse_b2215,34.748056794538144
FRULYStex_reverse_b2215,201.4706261751315
ASPtex_reverse_b2215,18.80316133597898
INDOLEtex_reverse_b2215,3.4430945559059785
L_LACtex_reverse_b2215,56.71394281248617
GLCRtex_reverse_b2215,
GLCNtex_reverse_b2215,15.658198521108014
GLCURtex_reverse_b2215,58.03004347984907
GLNtex_reverse_b2215,29.55799961553231
O2tex_reverse_b2215,16.286852628194808
OCTAtex_reverse_b2215,10.76220789779822
ORNtex_reverse_b2215,88.55541159400704
RMNtex_reverse_b2215,148.5713369599051
PHEtex_reverse_b2215,14.784476303413815
PItex_reverse_b2215,35.98300100998377
PNTOtex_reverse_b2215,6.977099511474663
PPPNtex_reverse_b2215,25.366585259367323
PPTtex_reverse_b2215,13.474886259835708
PTRCtex_reverse_b2215,28.772940208731693
PYRtex_reverse_b2215,124.351748787963
DSERtex_reverse_b2215,27.573670466979067
SERtex_reverse_b2215,30.461284523762306
SO4tex_reverse_b2215,39.54771934631345
SPMDtex_reverse_b2215,43.206669356732434
SUCCtex_reverse_b2215,32.65077016778316
SUCRtex_reverse_b2215,118.05254851920857
TARTRtex_reverse_b2215,31.40800828668082
TAURtex_reverse_b2215,216.7858814385948
THRtex_reverse_b2215,21.9055561217924
THMDtex_reverse_b2215,15.56705832361732
METDtex_reverse_b2215,54.948700723441846
METtex_reverse_b2215,67.83246745169347
MNLtex_reverse_b2215,26.988568844494807
NAtex_reverse_b2215,42.052470934957114
NACtex_reverse_b2215,13.89359538486547
NH4tex_reverse_b2215,59.43120460622431
BUTtex_reverse_b2215,4.087652685079568
CHLtex_reverse_b2215,18.58411517093966
CO2tex_reverse_b2215,45.53722933531737
