Variable,Index,Value
reaction,CYTDt2pp_copy1,330.38766712614205
reaction,EX_orot_e,1.3105306395283674e-15
reaction,ACPPAT161,0.23651432619383872
reaction,G6Ptex_reverse,499.74968518183175
reaction,EX_cl_e,452.6992689938188
reaction,DXYLONtex,499.74974983079295
reaction,AI2tpp,0.006630941349095119
reaction,ACACT2r,499.75870311910955
reaction,INOSTt4pp,9.364205582281316e-09
reaction,MOCOS,1.8703574388435303e-09
reaction,MLTP2_reverse,129.4410959896541
reaction,CYStex,499.7478027875823
reaction,HXAtex,499.7479098133033
reaction,PSCLYSt2pp,2.8989646151188705e-09
reaction,FE3Ri,0.2150492131418576
reaction,H2Stex_reverse,499.7537804425428
reaction,TMPPP,1.0063975290853523e-05
reaction,GLCRt2rpp,499.716865200225
reaction,FEENTERtonex,0.03287255422709072
reaction,GLYCAt2rpp_reverse,499.75440689892133
reaction,EX_g3pe_e,0.005814456618988034
reaction,EX_metglcur_e,0.0
reaction,MLTP3,148.4052573528327
reaction,LPLIPAL2A160,0.09087179428735113
reaction,TMAOtex_reverse,499.7496737723317
reaction,LEUabcpp,0.0264785699372314
reaction,EX_so4_e,452.6780502903064
reaction,DHNPTE,13.576860140568394
reaction,ACACT4r_reverse,499.7410524424225
reaction,HPPPNt2rpp_reverse,36.72666609498631
reaction,DCAtex_reverse,499.7496750482043
reaction,DTMPtex,499.74945207547256
reaction,ACOAD8f_reverse,428.00748061607476
reaction,ABUTtex_reverse,499.75327105741474
reaction,HXAtex_reverse,499.7511241841373
reaction,SERtpp,0.9213458723338703
reaction,FE3HOXR2,0.06340382163869883
reaction,DTARTD,3.0177442405017455e-15
reaction,O16A4COLIPAabctex,2.9241981250376195e-12
reaction,G1PTT,0.008812172289265854
reaction,EX_succ_e_reverse,1.1751511951243325e-19
reaction,CTECOAI6,473.38162851702754
reaction,EX_agm_e_reverse,2.1957930675452727e-17
reaction,EX_ch4_e,7.500196886335882e-09
reaction,ADNtex,479.8070050364292
reaction,AGPAT180,0.2558843468737052
reaction,DADK_reverse,474.54963690050744
reaction,FE2abcpp,0.004940379889521239
reaction,ETHAtex_reverse,499.9082056216144
reaction,MANPGH,3.333317781405739e-09
reaction,ECAP2pp,0.0017622621547108575
reaction,EX_cd2_e,0.0
reaction,EX_pi_e_reverse,452.7273844504267
reaction,ACACT4r,499.7534663034135
reaction,SBTtex,499.74955638774185
reaction,TTRCYCtex_reverse,499.5281681751556
reaction,EX_octa_e_reverse,0.0
reaction,EX_acser_e,0.059992268067886635
reaction,MOAT,0.003707279773893001
reaction,ICHORT,0.004899921574333958
reaction,XANtex,499.7483426162515
reaction,AAMYLpp,2.22059700864232e-09
reaction,BETALDHx,5.1599632726727164e-09
reaction,FESR,0.35316312872526295
reaction,LALDO3,0.1117280630708119
reaction,DHPPDA2,0.0034849872459636936
reaction,O2tpp_reverse,488.21985956346185
reaction,EX_tungs_e_reverse,452.69942673730037
reaction,EX_his__L_e_reverse,0.0
reaction,APCS,6.286248009345709e-17
reaction,EX_tartr__D_e,1.2429547940023151e-15
reaction,PGL,17.73796518607721
reaction,MEOHtex_reverse,499.74956593399037
reaction,EX_tma_e_reverse,3.825665157865007e-17
reaction,FALGTHLs_reverse,499.7497548658553
reaction,EX_octa_e,0.0
reaction,EX_gua_e_reverse,0.0
reaction,EX_inost_e_reverse,1.7896952858795278e-15
reaction,EX_xmp_e_reverse,4.386907336306691e-17
reaction,MDH,26.55990876247443
reaction,3CMPtex_reverse,499.74963258379444
reaction,4PCP,0.014805450052380277
reaction,MECDPS,0.00010829823301111722
reaction,EX_lcts_e,0.0
reaction,NH4tpp,500.599850194129
reaction,MGSA,0.04705374803385698
reaction,EX_met__L_e,0.0025509467960395755
reaction,TARTRtex,499.7496387181487
reaction,PGP141abcpp,0.014062405959303147
reaction,3GMPtex,499.74964449177924
reaction,ASAD,156.46160051333723
reaction,HEX7,0.07241970815315191
reaction,EX_ttrcyc_e_reverse,0.0
reaction,ECOAH2,499.7588553310308
reaction,CBLAT,5.580786148798521
reaction,FECRMR1,0.05256885913982058
reaction,POR5,499.8995827630113
reaction,G3PGtex,499.7471866919715
reaction,GLUR,382.04094888157624
reaction,ALAR,83.34212893581117
reaction,PLIPA2G140pp,0.03364624909719289
reaction,THRabcpp,0.022948778484388158
reaction,PPC,1.1929284454282738
reaction,LKDRA,1.657478574592001
reaction,OHPBAT,153.85442761102763
reaction,G6PDH2r,154.50629282477618
reaction,EX_pnto__R_e,6.55641476378369e-12
reaction,MMM,0.005685038333350543
reaction,DADA,0.005553392881067888
reaction,CTECOAI6_reverse,473.38350521165063
reaction,ACALDtex,499.73148858269246
reaction,EX_feoxam_e_reverse,0.0
reaction,VALt2rpp,0.01916256768867045
reaction,LYSt2pp,0.02714285055199522
reaction,CYSDDS,3.333326064917391e-09
reaction,PGP160abcpp,0.014062135839042356
reaction,ACOAD6f,432.44467750870115
reaction,EX_uri_e_reverse,0.0
reaction,EX_uacgam_e_reverse,1.1871683814213643e-15
reaction,ARBt3ipp,0.22155338183467735
reaction,SELNPS,3.241673291241518e-16
reaction,PUNP1_reverse,242.07206148577492
reaction,CYNTtex_reverse,499.7495748834873
reaction,FE3HOXR1,0.05256885929024487
reaction,CYSItex,499.7496094900813
reaction,FTHFLi,0.013326809568742923
reaction,DINSt2pp,1.8301518496240486e-09
reaction,EX_3amp_e,1.8300855702991728e-09
reaction,PYK6,0.23286641112492304
reaction,ACONIs_reverse,499.74975486756006
reaction,Ftpp,3.8607329804844823e-16
reaction,APG3PAT161,0.1601511876683718
reaction,DSBAO1,0.0
reaction,ZN2t3pp,0.8293032706050516
reaction,TAURtex_reverse,499.7496800340344
reaction,CTECOAI7,491.5700784464374
reaction,UM4PL,0.024449410155093276
reaction,EX_imp_e_reverse,0.0
reaction,SPODMpp,0.0
reaction,R5Ptex,499.7496736897246
reaction,NDPK2_reverse,499.6259931668625
reaction,UDPACGALtex_reverse,499.7492751886661
reaction,EX_5dglcn_e_reverse,2.5965674790635917e-18
reaction,NTD12pp,3.66026005691895e-09
reaction,PHETA1_reverse,499.74856620928193
reaction,TSULabcpp,0.0
reaction,NTPP8,0.05325199129247374
reaction,PETNT181pp,0.0005341075638640416
reaction,NADHXE_reverse,499.83293352626094
reaction,3KGK,9.488448762147268e-15
reaction,SUCCt1pp,141.6949327245217
reaction,KAS14,0.006719093824454976
reaction,NNDPR,0.00010284005258595101
reaction,EX_nac_e,2.9339001548417385e-12
reaction,XMPtex_reverse,499.74945473106175
reaction,GLYCtex,499.7359968050207
reaction,2DGLCtex_reverse,499.7497548683969
reaction,MALTATr_reverse,137.77209023693663
reaction,ALAtpp,0.03883457623763536
reaction,EX_3amp_e_reverse,0.0
reaction,PLIPA2G180pp,0.033809033000964425
reaction,GTPHs,0.07009424371091634
reaction,EX_udpacgal_e,0.0
reaction,EX_metsox_R__L_e,0.0
reaction,EX_5mtr_e_reverse,0.0
reaction,E4PD_reverse,499.7228145003021
reaction,EX_f6p_e_reverse,1.5461857798939543e-17
reaction,EX_din_e_reverse,2.8600994773898e-17
reaction,MOGDS,7.861297754806815e-10
reaction,USHD,0.0037072797738974383
reaction,EX_fe3hox_e,0.0
reaction,AMANK,4.9999839584831474e-09
reaction,ADPT,0.009860579046115979
reaction,GAMtex_reverse,499.7492868747311
reaction,LPLIPAL2ATG160,1.183983810907083e-14
reaction,3OAR60_reverse,477.3441164229037
reaction,ACP1_FMN,0.22009687831009792
reaction,MG2tex,499.74982527253684
reaction,EX_galctn__L_e_reverse,1.783592347507936e-15
reaction,3NTD4pp,1.8301600751411884e-09
reaction,IDONtex_reverse,499.75784561005196
reaction,O16GLCT2,2.0620870719104535e-11
reaction,DHACOAH_reverse,143.92866101232923
reaction,DURIPP,499.79628965892897
reaction,GMHEPAT,0.0070524946991650135
reaction,TUNGStex,499.749682144859
reaction,PUNP3_reverse,499.80674157292765
reaction,DMSOtpp_reverse,499.74975486847586
reaction,EX_23dappa_e_reverse,9.70970763787684e-17
reaction,ACKr_reverse,499.5097278019613
reaction,WCOS,2.830009487128138e-10
reaction,TYRPtex_reverse,499.74962297385787
reaction,EX_slnt_e_reverse,452.69942673553845
